user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
16233,282,1,22.989999771118164,3,2,1,321,Potential Loyalists
44762,174,1,19.969999313354489,3,2,1,321,Potential Loyalists
45601,177,1,12.949999809265137,3,2,1,321,Potential Loyalists
17717,261,1,25.730000734329224,3,2,1,321,Potential Loyalists
2515,218,1,34,3,2,1,321,Potential Loyalists
13083,177,1,29.950000762939453,3,2,1,321,Potential Loyalists
21727,249,1,36,3,2,1,321,Potential Loyalists
14065,223,1,26.989999771118164,3,2,1,321,Potential Loyalists
52252,174,1,32.900001525878906,3,2,1,321,Potential Loyalists
42794,255,1,17.5,3,2,1,321,Potential Loyalists
81998,364,1,36,3,2,1,321,Potential Loyalists
47715,308,1,36,3,2,1,321,Potential Loyalists
42521,171,1,36.9900016784668,3,2,1,321,Potential Loyalists
52689,182,1,13.300000190734863,3,2,1,321,Potential Loyalists
375,342,1,30.950000762939453,3,2,1,321,Potential Loyalists
13435,329,1,20,3,2,1,321,Potential Loyalists
85203,368,1,7.2899999618530273,3,2,1,321,Potential Loyalists
17899,362,1,6.5,3,2,1,321,Potential Loyalists
41049,369,1,26.989999771118164,3,2,1,321,Potential Loyalists
56484,283,1,29.989999771118164,3,2,1,321,Potential Loyalists
33259,236,1,29.989999771118164,3,2,1,321,Potential Loyalists
42191,226,1,28.989999771118164,3,2,1,321,Potential Loyalists
89262,233,1,36,3,2,1,321,Potential Loyalists
33214,243,1,18,3,2,1,321,Potential Loyalists
85476,370,1,29.989999771118164,3,2,1,321,Potential Loyalists
13609,333,1,22.75,3,2,1,321,Potential Loyalists
57755,208,1,19.950000762939453,3,2,1,321,Potential Loyalists
26791,205,1,9.9899997711181641,3,2,1,321,Potential Loyalists
479,358,1,24,3,2,1,321,Potential Loyalists
20769,278,1,25,3,2,1,321,Potential Loyalists
60373,300,1,21.979999542236328,3,2,1,321,Potential Loyalists
11635,374,1,7.559999942779541,3,2,1,321,Potential Loyalists
67041,223,1,16.989999771118164,3,2,1,321,Potential Loyalists
78544,340,1,30.950000762939453,3,2,1,321,Potential Loyalists
38567,387,1,36,3,2,1,321,Potential Loyalists
27032,203,1,23.989999771118164,3,2,1,321,Potential Loyalists
11311,319,1,4.9499998092651367,3,2,1,321,Potential Loyalists
78948,236,1,29.200000762939453,3,2,1,321,Potential Loyalists
82712,351,1,20,3,2,1,321,Potential Loyalists
59795,313,1,19.950000762939453,3,2,1,321,Potential Loyalists
33342,358,1,14.989999771118164,3,2,1,321,Potential Loyalists
83343,195,1,20.989999771118164,3,2,1,321,Potential Loyalists
17841,243,1,24,3,2,1,321,Potential Loyalists
51019,190,1,36,3,2,1,321,Potential Loyalists
26261,257,1,22.219999313354489,3,2,1,321,Potential Loyalists
96730,205,1,24.989999771118164,3,2,1,321,Potential Loyalists
4156,364,1,33.950000762939453,3,2,1,321,Potential Loyalists
50686,219,1,19.5,3,2,1,321,Potential Loyalists
82040,284,1,18.950000762939453,3,2,1,321,Potential Loyalists
61710,225,1,14.170000076293944,3,2,1,321,Potential Loyalists
18873,354,1,13.5,3,2,1,321,Potential Loyalists
80475,353,1,30,3,2,1,321,Potential Loyalists
45430,276,1,21.989999771118164,3,2,1,321,Potential Loyalists
17981,342,1,26.969999313354489,3,2,1,321,Potential Loyalists
19108,232,1,26,3,2,1,321,Potential Loyalists
48266,364,1,30,3,2,1,321,Potential Loyalists
19335,217,1,20,3,2,1,321,Potential Loyalists
11969,230,1,25,3,2,1,321,Potential Loyalists
34826,370,1,16.950000762939453,3,2,1,321,Potential Loyalists
44676,284,1,14.899999618530272,3,2,1,321,Potential Loyalists
7108,173,1,22,3,2,1,321,Potential Loyalists
43800,171,1,22.989999771118164,3,2,1,321,Potential Loyalists
28415,289,1,36.9900016784668,3,2,1,321,Potential Loyalists
4796,300,1,12.989999771118164,3,2,1,321,Potential Loyalists
20937,286,1,14.970000267028809,3,2,1,321,Potential Loyalists
51739,346,1,34.9900016784668,3,2,1,321,Potential Loyalists
50170,398,1,29.950000762939453,3,2,1,321,Potential Loyalists
42341,267,1,37.9900016784668,3,2,1,321,Potential Loyalists
97607,299,1,16.989999771118164,3,2,1,321,Potential Loyalists
32667,227,1,9.9200000762939435,3,2,1,321,Potential Loyalists
55017,248,1,35,3,2,1,321,Potential Loyalists
24563,271,1,9.5799999237060547,3,2,1,321,Potential Loyalists
8780,165,1,37,3,2,1,321,Potential Loyalists
7099,179,1,19,3,2,1,321,Potential Loyalists
71587,221,1,17.950000762939453,3,2,1,321,Potential Loyalists
23422,371,1,36.400001525878906,3,2,1,321,Potential Loyalists
72220,257,1,8.4300003051757812,3,2,1,321,Potential Loyalists
23226,165,1,25,3,2,1,321,Potential Loyalists
60994,183,1,15,3,2,1,321,Potential Loyalists
60085,332,1,26,3,2,1,321,Potential Loyalists
58282,209,1,25,3,2,1,321,Potential Loyalists
80313,217,1,7.9499998092651358,3,2,1,321,Potential Loyalists
88961,396,1,15,3,2,1,321,Potential Loyalists
70944,193,1,28,3,2,1,321,Potential Loyalists
81776,374,1,14.090000152587892,3,2,1,321,Potential Loyalists
50826,289,1,12.25,3,2,1,321,Potential Loyalists
81544,249,1,34.9900016784668,3,2,1,321,Potential Loyalists
44913,395,1,25.989999771118164,3,2,1,321,Potential Loyalists
74317,255,1,18,3,2,1,321,Potential Loyalists
11985,286,1,34.5,3,2,1,321,Potential Loyalists
23822,191,1,10.920000076293944,3,2,1,321,Potential Loyalists
32793,168,1,16.950000762939453,3,2,1,321,Potential Loyalists
28194,361,1,18.639999389648441,3,2,1,321,Potential Loyalists
2317,254,1,26.950000762939453,3,2,1,321,Potential Loyalists
28548,321,1,25,3,2,1,321,Potential Loyalists
83042,228,1,17.5,3,2,1,321,Potential Loyalists
21977,270,1,24,3,2,1,321,Potential Loyalists
94649,310,1,17.329999923706055,3,2,1,321,Potential Loyalists
54400,267,1,34.9900016784668,3,2,1,321,Potential Loyalists
48922,217,1,24.989999771118164,3,2,1,321,Potential Loyalists
55337,182,1,29.989999771118164,3,2,1,321,Potential Loyalists
57453,346,1,10.720000267028809,3,2,1,321,Potential Loyalists
56261,387,1,25.950000762939453,3,2,1,321,Potential Loyalists
43863,206,1,29.969999313354489,3,2,1,321,Potential Loyalists
5069,364,1,25,3,2,1,321,Potential Loyalists
23497,406,1,13.010000228881836,3,2,1,321,Potential Loyalists
1266,313,1,30,3,2,1,321,Potential Loyalists
20366,281,1,16.899999618530273,3,2,1,321,Potential Loyalists
94226,240,1,29.989999771118164,3,2,1,321,Potential Loyalists
8155,353,1,27.989999771118164,3,2,1,321,Potential Loyalists
40124,261,1,8.9499998092651367,3,2,1,321,Potential Loyalists
33551,173,1,37,3,2,1,321,Potential Loyalists
23477,278,1,4.9899997711181641,3,2,1,321,Potential Loyalists
34976,286,1,18,3,2,1,321,Potential Loyalists
81811,256,1,28.819999694824215,3,2,1,321,Potential Loyalists
98383,183,1,22,3,2,1,321,Potential Loyalists
26723,206,1,33,3,2,1,321,Potential Loyalists
43019,404,1,29.950000762939453,3,2,1,321,Potential Loyalists
45893,276,1,10,3,2,1,321,Potential Loyalists
41915,249,1,14.069999694824221,3,2,1,321,Potential Loyalists
56768,363,1,17.989999771118164,3,2,1,321,Potential Loyalists
23957,270,1,9,3,2,1,321,Potential Loyalists
27145,345,1,26.989999771118164,3,2,1,321,Potential Loyalists
52504,203,1,12,3,2,1,321,Potential Loyalists
10314,350,1,33.860000610351562,3,2,1,321,Potential Loyalists
45751,288,1,14.989999771118164,3,2,1,321,Potential Loyalists
75314,283,1,27.979999542236328,3,2,1,321,Potential Loyalists
53160,246,1,22,3,2,1,321,Potential Loyalists
30941,366,1,14.989999771118164,3,2,1,321,Potential Loyalists
90686,229,1,28.799999237060547,3,2,1,321,Potential Loyalists
56244,247,1,24.989999771118164,3,2,1,321,Potential Loyalists
38908,201,1,12.949999809265137,3,2,1,321,Potential Loyalists
39270,184,1,13.1899995803833,3,2,1,321,Potential Loyalists
53329,217,1,16.989999771118164,3,2,1,321,Potential Loyalists
10653,266,1,18.549999237060547,3,2,1,321,Potential Loyalists
35120,391,1,12.75,3,2,1,321,Potential Loyalists
13272,271,1,25,3,2,1,321,Potential Loyalists
43601,169,1,21.979999542236328,3,2,1,321,Potential Loyalists
34316,228,1,32.9900016784668,3,2,1,321,Potential Loyalists
23682,253,1,16.799999237060547,3,2,1,321,Potential Loyalists
53994,346,1,23.790000915527344,3,2,1,321,Potential Loyalists
10828,241,1,23.989999771118164,3,2,1,321,Potential Loyalists
42541,321,1,11.899999618530272,3,2,1,321,Potential Loyalists
94752,368,1,21.950000762939453,3,2,1,321,Potential Loyalists
55850,199,1,29.989999771118164,3,2,1,321,Potential Loyalists
88374,278,1,32.180000305175781,3,2,1,321,Potential Loyalists
93602,361,1,12,3,2,1,321,Potential Loyalists
10398,293,1,35.270000457763672,3,2,1,321,Potential Loyalists
2292,267,1,12.989999771118164,3,2,1,321,Potential Loyalists
78789,274,1,30,3,2,1,321,Potential Loyalists
56346,249,1,34.950000762939453,3,2,1,321,Potential Loyalists
48601,394,1,9.4499998092651367,3,2,1,321,Potential Loyalists
47218,286,1,25,3,2,1,321,Potential Loyalists
27385,265,1,22,3,2,1,321,Potential Loyalists
60873,350,1,12.989999771118164,3,2,1,321,Potential Loyalists
47690,317,1,23.969999313354489,3,2,1,321,Potential Loyalists
55292,396,1,36,3,2,1,321,Potential Loyalists
54141,282,1,17.969999313354492,3,2,1,321,Potential Loyalists
14704,382,1,30,3,2,1,321,Potential Loyalists
8344,276,1,28,3,2,1,321,Potential Loyalists
70216,192,1,32,3,2,1,321,Potential Loyalists
83358,366,1,10.989999771118164,3,2,1,321,Potential Loyalists
56747,304,1,29.989999771118164,3,2,1,321,Potential Loyalists
68118,396,1,25.950000762939453,3,2,1,321,Potential Loyalists
79088,272,1,23.369999885559082,3,2,1,321,Potential Loyalists
88798,236,1,14.130000114440918,3,2,1,321,Potential Loyalists
87732,349,1,19.5,3,2,1,321,Potential Loyalists
25704,354,1,10,3,2,1,321,Potential Loyalists
14118,273,1,8,3,2,1,321,Potential Loyalists
42439,398,1,12.989999771118164,3,2,1,321,Potential Loyalists
87846,189,1,17.989999771118164,3,2,1,321,Potential Loyalists
61435,266,1,12.199999809265137,3,2,1,321,Potential Loyalists
37418,184,1,9.9499998092651367,3,2,1,321,Potential Loyalists
87722,307,1,16,3,2,1,321,Potential Loyalists
42655,339,1,14,3,2,1,321,Potential Loyalists
65787,187,1,26,3,2,1,321,Potential Loyalists
48783,187,1,34.9900016784668,3,2,1,321,Potential Loyalists
17801,170,1,13.989999771118164,3,2,1,321,Potential Loyalists
92508,290,1,8,3,2,1,321,Potential Loyalists
66002,300,1,36,3,2,1,321,Potential Loyalists
43816,366,1,14,3,2,1,321,Potential Loyalists
31263,350,1,16.489999771118164,3,2,1,321,Potential Loyalists
19316,245,1,7.9000000953674308,3,2,1,321,Potential Loyalists
44226,367,1,22,3,2,1,321,Potential Loyalists
36131,299,1,4.880000114440918,3,2,1,321,Potential Loyalists
7342,182,1,29.989999771118164,3,2,1,321,Potential Loyalists
86833,275,1,30.989999771118164,3,2,1,321,Potential Loyalists
26627,234,1,15,3,2,1,321,Potential Loyalists
53193,409,1,22.100000381469727,3,2,1,321,Potential Loyalists
67808,254,1,18.520000457763672,3,2,1,321,Potential Loyalists
48734,356,1,32.560001373291016,3,2,1,321,Potential Loyalists
51028,325,1,27.649999618530277,3,2,1,321,Potential Loyalists
13194,324,1,24.899999618530277,3,2,1,321,Potential Loyalists
1406,405,1,22.989999771118164,3,2,1,321,Potential Loyalists
79615,301,1,30.600000381469727,3,2,1,321,Potential Loyalists
36624,338,1,38,3,2,1,321,Potential Loyalists
20164,286,1,36,3,2,1,321,Potential Loyalists
545,376,1,25,3,2,1,321,Potential Loyalists
29267,340,1,22.989999771118164,3,2,1,321,Potential Loyalists
67774,307,1,18.700000762939453,3,2,1,321,Potential Loyalists
39622,409,1,22,3,2,1,321,Potential Loyalists
19783,175,1,15.949999809265137,3,2,1,321,Potential Loyalists
57132,409,1,16.420000076293945,3,2,1,321,Potential Loyalists
35264,328,1,31,3,2,1,321,Potential Loyalists
70826,275,1,33.349998474121094,3,2,1,321,Potential Loyalists
19525,237,1,12.989999771118164,3,2,1,321,Potential Loyalists
92629,191,1,8.9899997711181641,3,2,1,321,Potential Loyalists
69784,408,1,33.9900016784668,3,2,1,321,Potential Loyalists
81973,299,1,36.9900016784668,3,2,1,321,Potential Loyalists
48689,381,1,15.989999771118164,3,2,1,321,Potential Loyalists
84275,196,1,35.950000762939453,3,2,1,321,Potential Loyalists
89716,247,1,11.210000038146973,3,2,1,321,Potential Loyalists
28724,250,1,19.989999771118164,3,2,1,321,Potential Loyalists
16139,277,1,10.619999885559082,3,2,1,321,Potential Loyalists
9584,357,1,32.019999980926514,3,2,1,321,Potential Loyalists
21964,242,1,14.949999809265137,3,2,1,321,Potential Loyalists
98796,251,1,7.9899997711181632,3,2,1,321,Potential Loyalists
4712,268,1,21.989999771118164,3,2,1,321,Potential Loyalists
99112,395,1,27.799999475479126,3,2,1,321,Potential Loyalists
84822,370,1,27.989999771118164,3,2,1,321,Potential Loyalists
20775,295,1,19.989999771118164,3,2,1,321,Potential Loyalists
78539,280,1,24.989999771118164,3,2,1,321,Potential Loyalists
77269,354,1,28.5,3,2,1,321,Potential Loyalists
31452,221,1,29.989999771118164,3,2,1,321,Potential Loyalists
18369,321,1,29.989999771118164,3,2,1,321,Potential Loyalists
61568,220,1,21.389999389648441,3,2,1,321,Potential Loyalists
74382,251,1,19.989999771118164,3,2,1,321,Potential Loyalists
41282,176,1,30,3,2,1,321,Potential Loyalists
33557,167,1,29.989999771118164,3,2,1,321,Potential Loyalists
37394,262,1,19.969999313354489,3,2,1,321,Potential Loyalists
81624,339,1,19.989999771118164,3,2,1,321,Potential Loyalists
96327,262,1,19.989999771118164,3,2,1,321,Potential Loyalists
23972,379,1,26.770000457763672,3,2,1,321,Potential Loyalists
53500,166,1,14.460000038146973,3,2,1,321,Potential Loyalists
84760,212,1,12.949999809265137,3,2,1,321,Potential Loyalists
91119,393,1,24,3,2,1,321,Potential Loyalists
91760,193,1,29.950000762939453,3,2,1,321,Potential Loyalists
44691,188,1,25,3,2,1,321,Potential Loyalists
74750,348,1,9.9899997711181641,3,2,1,321,Potential Loyalists
98837,276,1,36.989999771118164,3,2,1,321,Potential Loyalists
88063,276,1,9.869999885559082,3,2,1,321,Potential Loyalists
58611,300,1,32,3,2,1,321,Potential Loyalists
66838,366,1,20,3,2,1,321,Potential Loyalists
51965,350,1,37.989999771118164,3,2,1,321,Potential Loyalists
57,238,1,25.200000762939453,3,2,1,321,Potential Loyalists
9442,174,1,30,3,2,1,321,Potential Loyalists
68147,404,1,28.899999618530277,3,2,1,321,Potential Loyalists
50463,243,1,6.6100001335144043,3,2,1,321,Potential Loyalists
12281,170,1,29.989999771118164,3,2,1,321,Potential Loyalists
704,323,1,14,3,2,1,321,Potential Loyalists
5547,290,1,28.320000648498535,3,2,1,321,Potential Loyalists
57990,265,1,35,3,2,1,321,Potential Loyalists
6034,235,1,26.5,3,2,1,321,Potential Loyalists
86398,335,1,34.5,3,2,1,321,Potential Loyalists
26059,284,1,10.989999771118164,3,2,1,321,Potential Loyalists
39908,216,1,25,3,2,1,321,Potential Loyalists
45497,392,1,14,3,2,1,321,Potential Loyalists
80315,281,1,33.199999809265137,3,2,1,321,Potential Loyalists
89976,192,1,18,3,2,1,321,Potential Loyalists
67317,267,1,34.9900016784668,3,2,1,321,Potential Loyalists
61111,177,1,25,3,2,1,321,Potential Loyalists
82398,266,1,34.180000305175781,3,2,1,321,Potential Loyalists
70131,369,1,18.950000762939453,3,2,1,321,Potential Loyalists
62622,219,1,28.950000762939453,3,2,1,321,Potential Loyalists
74834,399,1,31.5,3,2,1,321,Potential Loyalists
36354,193,1,16.969999313354492,3,2,1,321,Potential Loyalists
7272,238,1,22,3,2,1,321,Potential Loyalists
83855,298,1,36.989999771118164,3,2,1,321,Potential Loyalists
92669,408,1,25,3,2,1,321,Potential Loyalists
87035,278,1,13.789999961853027,3,2,1,321,Potential Loyalists
99578,258,1,14.989999771118164,3,2,1,321,Potential Loyalists
86240,212,1,14.989999771118164,3,2,1,321,Potential Loyalists
86005,274,1,33.950000762939453,3,2,1,321,Potential Loyalists
21464,332,1,19.989999771118164,3,2,1,321,Potential Loyalists
36893,339,1,29.989999771118164,3,2,1,321,Potential Loyalists
6096,191,1,30,3,2,1,321,Potential Loyalists
33044,278,1,11.989999771118164,3,2,1,321,Potential Loyalists
14478,313,1,17.989999771118164,3,2,1,321,Potential Loyalists
98002,402,1,9.0600004196167,3,2,1,321,Potential Loyalists
29961,201,1,12.989999771118164,3,2,1,321,Potential Loyalists
24131,190,1,14.5,3,2,1,321,Potential Loyalists
62431,338,1,17.3700008392334,3,2,1,321,Potential Loyalists
38240,343,1,9.9899997711181641,3,2,1,321,Potential Loyalists
3005,235,1,35,3,2,1,321,Potential Loyalists
30597,389,1,26.989999771118164,3,2,1,321,Potential Loyalists
40708,351,1,10.5,3,2,1,321,Potential Loyalists
43403,226,1,34.069999694824219,3,2,1,321,Potential Loyalists
77882,203,1,24,3,2,1,321,Potential Loyalists
79233,214,1,21.989999771118164,3,2,1,321,Potential Loyalists
97491,360,1,7.9899997711181632,3,2,1,321,Potential Loyalists
51086,386,1,10.949999809265137,3,2,1,321,Potential Loyalists
62640,185,1,29.989999771118164,3,2,1,321,Potential Loyalists
14908,290,1,31.989999771118164,3,2,1,321,Potential Loyalists
33495,297,1,27.949999809265137,3,2,1,321,Potential Loyalists
26273,185,1,25,3,2,1,321,Potential Loyalists
83338,297,1,12,3,2,1,321,Potential Loyalists
88114,181,1,24.989999771118164,3,2,1,321,Potential Loyalists
20861,407,1,15,3,2,1,321,Potential Loyalists
32690,216,1,33.9900016784668,3,2,1,321,Potential Loyalists
18099,229,1,17,3,2,1,321,Potential Loyalists
90157,332,1,14.5,3,2,1,321,Potential Loyalists
73908,215,1,25,3,2,1,321,Potential Loyalists
42677,377,1,31.989999771118164,3,2,1,321,Potential Loyalists
11973,330,1,29.5,3,2,1,321,Potential Loyalists
59236,370,1,9.9899997711181641,3,2,1,321,Potential Loyalists
88040,190,1,25,3,2,1,321,Potential Loyalists
67245,242,1,29.989999771118164,3,2,1,321,Potential Loyalists
70536,374,1,41.979999542236328,3,2,2,322,Potential Loyalists
7045,282,1,39,3,2,2,322,Potential Loyalists
47147,307,1,69,3,2,2,322,Potential Loyalists
30827,392,1,65.9000015258789,3,2,2,322,Potential Loyalists
29815,271,1,62,3,2,2,322,Potential Loyalists
74691,184,1,55.599998474121087,3,2,2,322,Potential Loyalists
37541,167,1,46.950000762939446,3,2,2,322,Potential Loyalists
6354,296,1,52,3,2,2,322,Potential Loyalists
93529,301,1,72,3,2,2,322,Potential Loyalists
98698,209,1,39.9900016784668,3,2,2,322,Potential Loyalists
42849,235,1,76.75,3,2,2,322,Potential Loyalists
22466,203,1,65,3,2,2,322,Potential Loyalists
36852,307,1,39.9900016784668,3,2,2,322,Potential Loyalists
4170,268,1,40,3,2,2,322,Potential Loyalists
10866,170,1,49.9900016784668,3,2,2,322,Potential Loyalists
15564,365,1,42,3,2,2,322,Potential Loyalists
50559,235,1,72.9800033569336,3,2,2,322,Potential Loyalists
26484,304,1,75,3,2,2,322,Potential Loyalists
32931,179,1,51.9900016784668,3,2,2,322,Potential Loyalists
71690,197,1,75.050003051757812,3,2,2,322,Potential Loyalists
75157,262,1,66,3,2,2,322,Potential Loyalists
98282,321,1,39.970001220703125,3,2,2,322,Potential Loyalists
49331,298,1,54.450000762939446,3,2,2,322,Potential Loyalists
90908,192,1,59.5,3,2,2,322,Potential Loyalists
57823,253,1,41.7400016784668,3,2,2,322,Potential Loyalists
85629,253,1,45,3,2,2,322,Potential Loyalists
51486,320,1,62.930000305175781,3,2,2,322,Potential Loyalists
8277,400,1,54.9900016784668,3,2,2,322,Potential Loyalists
85865,239,1,69.489999771118164,3,2,2,322,Potential Loyalists
8700,260,1,52.889999389648438,3,2,2,322,Potential Loyalists
91846,273,1,66,3,2,2,322,Potential Loyalists
92944,298,1,61.729999542236328,3,2,2,322,Potential Loyalists
81333,225,1,39.9900016784668,3,2,2,322,Potential Loyalists
42159,214,1,71.980001449584961,3,2,2,322,Potential Loyalists
25742,350,1,68.949996948242188,3,2,2,322,Potential Loyalists
74055,247,1,39.5,3,2,2,322,Potential Loyalists
85172,360,1,48,3,2,2,322,Potential Loyalists
77905,207,1,56,3,2,2,322,Potential Loyalists
11970,354,1,71.979999542236328,3,2,2,322,Potential Loyalists
16625,395,1,58.5,3,2,2,322,Potential Loyalists
5255,403,1,71.069999694824219,3,2,2,322,Potential Loyalists
68385,261,1,46.360000610351562,3,2,2,322,Potential Loyalists
73356,293,1,62,3,2,2,322,Potential Loyalists
95788,376,1,39.450000762939446,3,2,2,322,Potential Loyalists
98232,277,1,59.5,3,2,2,322,Potential Loyalists
64452,243,1,78.720001220703125,3,2,2,322,Potential Loyalists
22335,181,1,43.9900016784668,3,2,2,322,Potential Loyalists
62308,207,1,49.5,3,2,2,322,Potential Loyalists
54218,279,1,39,3,2,2,322,Potential Loyalists
50001,308,1,50,3,2,2,322,Potential Loyalists
15613,284,1,44.970001220703125,3,2,2,322,Potential Loyalists
39715,307,1,59.9900016784668,3,2,2,322,Potential Loyalists
69758,362,1,68.830001831054688,3,2,2,322,Potential Loyalists
99882,237,1,69,3,2,2,322,Potential Loyalists
58770,403,1,49,3,2,2,322,Potential Loyalists
83553,350,1,39.9900016784668,3,2,2,322,Potential Loyalists
7138,207,1,59.9900016784668,3,2,2,322,Potential Loyalists
89418,223,1,69,3,2,2,322,Potential Loyalists
38681,204,1,54.940000534057617,3,2,2,322,Potential Loyalists
93871,388,1,40,3,2,2,322,Potential Loyalists
93284,251,1,75,3,2,2,322,Potential Loyalists
20897,169,1,50,3,2,2,322,Potential Loyalists
91540,359,1,58,3,2,2,322,Potential Loyalists
24044,304,1,74.679998397827163,3,2,2,322,Potential Loyalists
12933,175,1,46.9900016784668,3,2,2,322,Potential Loyalists
9023,275,1,52,3,2,2,322,Potential Loyalists
28340,340,1,58,3,2,2,322,Potential Loyalists
30632,238,1,69.5,3,2,2,322,Potential Loyalists
50974,167,1,66.25999927520752,3,2,2,322,Potential Loyalists
1158,365,1,49.9900016784668,3,2,2,322,Potential Loyalists
90770,336,1,45.950000762939446,3,2,2,322,Potential Loyalists
93237,323,1,56.529998779296882,3,2,2,322,Potential Loyalists
54085,407,1,55.950000762939446,3,2,2,322,Potential Loyalists
1813,169,1,39.9900016784668,3,2,2,322,Potential Loyalists
60562,349,1,47.9900016784668,3,2,2,322,Potential Loyalists
23799,309,1,77.949996948242173,3,2,2,322,Potential Loyalists
22015,206,1,54.5,3,2,2,322,Potential Loyalists
69000,266,1,50.4900016784668,3,2,2,322,Potential Loyalists
95266,333,1,39.9900016784668,3,2,2,322,Potential Loyalists
20698,223,1,50,3,2,2,322,Potential Loyalists
63147,204,1,50,3,2,2,322,Potential Loyalists
13241,219,1,39.979999542236328,3,2,2,322,Potential Loyalists
48541,255,1,44.779998779296882,3,2,2,322,Potential Loyalists
30964,312,1,67.919998168945312,3,2,2,322,Potential Loyalists
56734,355,1,39.979999542236328,3,2,2,322,Potential Loyalists
1534,249,1,77,3,2,2,322,Potential Loyalists
24008,360,1,56.880001068115234,3,2,2,322,Potential Loyalists
66578,302,1,44.9900016784668,3,2,2,322,Potential Loyalists
24656,169,1,59.9900016784668,3,2,2,322,Potential Loyalists
10665,322,1,60,3,2,2,322,Potential Loyalists
10680,251,1,75,3,2,2,322,Potential Loyalists
29691,350,1,49.5,3,2,2,322,Potential Loyalists
95781,327,1,50.119998931884766,3,2,2,322,Potential Loyalists
99570,349,1,61.94000053405761,3,2,2,322,Potential Loyalists
7028,190,1,59,3,2,2,322,Potential Loyalists
70926,323,1,39.9900016784668,3,2,2,322,Potential Loyalists
96853,375,1,53.770001411437988,3,2,2,322,Potential Loyalists
86250,325,1,72.5,3,2,2,322,Potential Loyalists
30948,265,1,72.620001792907715,3,2,2,322,Potential Loyalists
40064,393,1,68.860000610351562,3,2,2,322,Potential Loyalists
97066,393,1,49.9900016784668,3,2,2,322,Potential Loyalists
44867,269,1,44,3,2,2,322,Potential Loyalists
19259,211,1,52,3,2,2,322,Potential Loyalists
84088,221,1,62.869998931884766,3,2,2,322,Potential Loyalists
42665,232,1,62,3,2,2,322,Potential Loyalists
66274,336,1,52.479999542236328,3,2,2,322,Potential Loyalists
9891,294,1,44.9900016784668,3,2,2,322,Potential Loyalists
67559,338,1,64.300003051757812,3,2,2,322,Potential Loyalists
66155,214,1,69.5,3,2,2,322,Potential Loyalists
2917,354,1,56.950000762939446,3,2,2,322,Potential Loyalists
12075,281,1,58.9900016784668,3,2,2,322,Potential Loyalists
550,207,1,49.950000762939446,3,2,2,322,Potential Loyalists
51718,238,1,48.299999237060554,3,2,2,322,Potential Loyalists
97404,190,1,46,3,2,2,322,Potential Loyalists
63071,400,1,74,3,2,2,322,Potential Loyalists
21014,338,1,60,3,2,2,322,Potential Loyalists
6141,313,1,45,3,2,2,322,Potential Loyalists
79884,167,1,64.110000610351562,3,2,2,322,Potential Loyalists
62881,178,1,42.9900016784668,3,2,2,322,Potential Loyalists
99952,173,1,46.9900016784668,3,2,2,322,Potential Loyalists
90763,359,1,39.950000762939453,3,2,2,322,Potential Loyalists
78819,277,1,75,3,2,2,322,Potential Loyalists
74160,196,1,78.919998168945312,3,2,2,322,Potential Loyalists
59144,194,1,53.689998626708977,3,2,2,322,Potential Loyalists
78482,393,1,47.950000762939446,3,2,2,322,Potential Loyalists
50070,173,1,59.5,3,2,2,322,Potential Loyalists
14344,293,1,69,3,2,2,322,Potential Loyalists
7334,274,1,39.9900016784668,3,2,2,322,Potential Loyalists
97291,360,1,39.950000762939446,3,2,2,322,Potential Loyalists
8625,175,1,39.5,3,2,2,322,Potential Loyalists
86452,402,1,48.950000762939446,3,2,2,322,Potential Loyalists
12173,332,1,44.950000762939446,3,2,2,322,Potential Loyalists
99459,273,1,54.950000762939446,3,2,2,322,Potential Loyalists
85202,323,1,66.5,3,2,2,322,Potential Loyalists
84389,364,1,48,3,2,2,322,Potential Loyalists
58008,226,1,40,3,2,2,322,Potential Loyalists
79222,396,1,73.5,3,2,2,322,Potential Loyalists
70630,324,1,71.710000038146973,3,2,2,322,Potential Loyalists
27595,220,1,41,3,2,2,322,Potential Loyalists
53646,301,1,55,3,2,2,322,Potential Loyalists
19126,276,1,65.169998168945312,3,2,2,322,Potential Loyalists
6175,326,1,42,3,2,2,322,Potential Loyalists
71660,254,1,39.880001068115234,3,2,2,322,Potential Loyalists
50464,168,1,39,3,2,2,322,Potential Loyalists
77831,296,1,60,3,2,2,322,Potential Loyalists
2516,177,1,39.979999542236328,3,2,2,322,Potential Loyalists
64657,381,1,42.9900016784668,3,2,2,322,Potential Loyalists
31229,186,1,39.950000762939446,3,2,2,322,Potential Loyalists
93148,268,1,43,3,2,2,322,Potential Loyalists
89028,261,1,43,3,2,2,322,Potential Loyalists
49767,187,1,49.9900016784668,3,2,2,322,Potential Loyalists
89830,257,1,54.930000305175774,3,2,2,322,Potential Loyalists
56565,247,1,68.489997863769531,3,2,2,322,Potential Loyalists
74621,314,1,72,3,2,2,322,Potential Loyalists
61290,251,1,47,3,2,2,322,Potential Loyalists
96676,202,1,42.9900016784668,3,2,2,322,Potential Loyalists
85349,173,1,55.690001487731934,3,2,2,322,Potential Loyalists
11316,237,1,39.9900016784668,3,2,2,322,Potential Loyalists
64982,346,1,74.440001487731934,3,2,2,322,Potential Loyalists
